"frame","x [nm]","y [nm]"
4,107250.0,102000.0
4,105709.66275162883,113875.0
4,53625.0,19000.0
4,119709.66275162883,1875.0
4,42625.0,107000.0
4,108833.52329632264,98125.0
4,42540.33724837118,108125.0
4,52932.03040804541,25000.0
4,52932.03040804541,25000.0
4,107682.03040804541,99000.0
4,118653.69716656327,11000.0
4,120847.4675728142,2000.0
4,43653.697166563274,99000.0
4,105805.48506980477,113750.0
4,105846.30283343673,113000.0
4,54500.0,12000.0
4,116959.66275162883,23875.0
4,116959.66275162883,23875.0
4,118653.69716656327,11000.0
4,118527.5324271858,12000.0
4,106317.96959195459,110125.0
4,106625.0,107000.0
4,118000.0,16000.0
4,118000.0,16000.0
4,106625.0,107000.0
4,118540.33724837117,12125.0
4,41791.476703677356,113875.0
4,56847.46757281419,2000.0
4,42527.53242718581,108000.0
4,55709.66275162882,1875.0
4,41817.96959195459,114125.0
4,106540.33724837117,108125.0
4,40500.0,124000.0
4,107665.33724837117,108125.0
4,54653.697166563274,11000.0
4,53959.66275162882,15875.0
4,54653.697166563274,11000.0
4,55097.46757281419,16000.0
4,119817.96959195459,2125.0
4,119817.96959195459,2125.0
4,116846.30283343673,25000.0
4,119000.0,8000.0
4,44875.0,98000.0
4,43750.0,98000.0
4,55817.96959195459,2125.0
4,55791.476703677356,1875.0
4,108915.33724837117,98125.0
4,107790.33724837117,98125.0
4,106317.96959195459,110125.0
4,116875.0,25000.0
5,40790.33724837118,58125.0
5,101000.0,88000.0
5,44097.46757281419,40000.0
5,42959.66275162882,39875.0
5,102125.0,88000.0
5,98569.51493019523,117375.0
5,108125.0,40000.0
5,107000.0,40000.0
5,36959.66275162882,87875.0
5,36959.66275162882,87875.0
5,32709.66275162882,121875.0
5,43067.96959195459,40125.0
5,43067.96959195459,40125.0
5,32709.66275162882,121875.0
5,107096.30283343673,39000.0
5,97403.69716656327,117000.0
5,96750.0,122000.0
5,33375.0,117000.0
5,106817.96959195459,42125.0
5,106817.96959195459,42125.0
5,37055.48506980477,87750.0
5,42777.53242718581,42000.0
5,37096.302833436726,87000.0
5,42817.96959195459,42125.0
5,101055.48506980477,87750.0
5,101125.0,87000.0
5,42875.0,41000.0
5,96750.0,122000.0
5,108069.51493019523,41375.0
5,106903.69716656327,41000.0
5,107055.48506980477,39750.0
5,101915.33724837117,90125.0
5,107317.96959195459,38125.0
5,107317.96959195459,38125.0
5,36750.0,90000.0
5,43317.96959195459,38125.0
5,43317.96959195459,38125.0
5,36750.0,90000.0
5,100777.5324271858,90000.0
5,108569.51493019523,37375.0
5,107403.69716656327,37000.0
5,44569.51493019523,37375.0
5,43403.697166563274,37000.0
5,36875.0,89000.0
5,36875.0,89000.0
5,100875.0,89000.0
5,100875.0,89000.0
5,44319.51493019523,39375.0
5,43153.697166563274,39000.0
5,108333.52329632264,38125.0
5,107182.03040804541,39000.0
5,37432.03040804541,85000.0
5,37432.03040804541,85000.0
5,106317.96959195459,46125.0
5,106317.96959195459,46125.0
5,42277.53242718581,46000.0
5,101432.03040804541,85000.0
5,42317.96959195459,46125.0
5,101432.03040804541,85000.0
5,42375.0,45000.0
5,107569.51493019523,45375.0
5,106403.69716656327,45000.0
5,43569.51493019523,45375.0
5,101567.96959195459,84125.0
5,42125.0,47000.0
5,42125.0,47000.0
5,37527.53242718581,84000.0
5,107319.51493019523,47375.0
5,106153.69716656327,47000.0
5,37540.33724837118,84125.0
5,32791.476703677356,121875.0
5,32817.96959195459,122125.0
5,43347.46757281419,46000.0
5,37209.66275162882,85875.0
5,42625.0,43000.0
5,42625.0,43000.0
5,107819.51493019523,43375.0
5,106653.69716656327,43000.0
5,101209.66275162883,85875.0
5,101209.66275162883,85875.0
5,43847.46757281419,42000.0
5,101346.30283343673,85000.0
5,101346.30283343673,85000.0
5,42459.66275162882,43875.0
5,37291.476703677356,85875.0
5,37317.96959195459,86125.0
5,107625.0,44000.0
5,33305.48506980477,117750.0
5,106500.0,44000.0
5,43625.0,44000.0
5,36096.302833436726,95000.0
5,96596.30283343673,123000.0
5,97500.0,116000.0
5,44317.96959195459,30125.0
5,44317.96959195459,30125.0
5,108291.47670367736,29875.0
5,100055.48506980477,95750.0
5,100096.30283343673,95000.0
5,108346.30283343673,29000.0
5,36055.48506980477,95750.0
5,96596.30283343673,123000.0
5,108403.69716656327,29000.0
5,45569.51493019523,29375.0
5,44403.697166563274,29000.0
5,109583.52329632264,28125.0
5,97500.0,116000.0
5,108153.69716656327,31000.0
5,100209.66275162883,93875.0
5,32555.485069804767,123750.0
5,45319.51493019523,31375.0
5,44153.697166563274,31000.0
5,32596.302833436723,123000.0
5,36182.03040804541,95000.0
5,36182.03040804541,95000.0
5,109375.0,30000.0
5,108653.69716656327,27000.0
5,99875.0,97000.0
5,99875.0,97000.0
5,45819.51493019523,27375.0
5,44653.697166563274,27000.0
5,35805.48506980477,97750.0
5,35846.302833436726,97000.0
5,109875.0,26000.0
5,108750.0,26000.0
5,45875.0,26000.0
5,44750.0,26000.0
5,100000.0,96000.0
5,34625.0,116000.0
5,108500.0,28000.0
5,35959.66275162882,95875.0
5,35959.66275162882,95875.0
5,45625.0,28000.0
5,44500.0,28000.0
5,100000.0,96000.0
5,108555.48506980477,27750.0
5,33500.0,116000.0
5,109665.33724837117,28125.0
5,43625.0,35000.0
5,108819.51493019523,35375.0
5,107653.69716656327,35000.0
5,36527.53242718581,92000.0
5,36540.33724837118,92125.0
5,44819.51493019523,35375.0
5,100567.96959195459,92125.0
5,100541.47670367736,91875.0
5,43709.66275162882,33875.0
5,108875.0,34000.0
5,107750.0,34000.0
5,44875.0,34000.0
5,36653.697166563274,91000.0
5,100653.69716656327,91000.0
5,108625.0,36000.0
5,107500.0,36000.0
5,101819.51493019523,91375.0
5,36653.697166563274,91000.0
5,44625.0,36000.0
5,43500.0,36000.0
5,43959.66275162882,31875.0
5,36291.476703677356,93875.0
5,36317.96959195459,94125.0
5,109125.0,32000.0
5,108000.0,32000.0
5,100291.47670367736,93875.0
5,100317.96959195459,94125.0
5,45125.0,32000.0
5,44067.96959195459,32125.0
5,108055.48506980477,31750.0
5,100432.03040804541,93000.0
5,43817.96959195459,34125.0
5,100432.03040804541,93000.0
5,107846.30283343673,33000.0
5,107846.30283343673,33000.0
5,37583.523296322644,92125.0
5,36432.03040804541,93000.0
5,45069.51493019523,33375.0
5,96846.30283343673,121000.0
5,105415.33724837117,62125.0
5,104290.33724837117,62125.0
5,38777.53242718581,74000.0
5,38790.33724837118,74125.0
5,33182.03040804541,119000.0
5,40290.33724837118,62125.0
5,40277.53242718581,62000.0
5,102777.5324271858,74000.0
5,102790.33724837117,74125.0
5,97040.33724837117,120125.0
5,104375.0,61000.0
5,104375.0,61000.0
5,40375.0,61000.0
5,40375.0,61000.0
5,97027.5324271858,120000.0
5,40069.51493019523,73375.0
5,40096.302833436726,63000.0
5,40096.302833436726,63000.0
5,104125.0,63000.0
5,104125.0,63000.0
5,102903.69716656327,73000.0
5,104069.51493019523,73375.0
5,38875.0,73000.0
5,97182.03040804541,119000.0
5,41333.523296322644,62125.0
5,40182.03040804541,63000.0
5,33040.33724837118,120125.0
5,34333.523296322644,118125.0
5,33027.53242718581,120000.0
5,38567.96959195459,76125.0
5,104625.0,59000.0
5,104625.0,59000.0
5,102541.47670367736,75875.0
5,40625.0,59000.0
5,40625.0,59000.0
5,102567.96959195459,76125.0
5,38541.476703677356,75875.0
5,104709.66275162883,57875.0
5,104709.66275162883,57875.0
5,102682.03040804541,75000.0
5,102682.03040804541,75000.0
5,105597.4675728142,60000.0
5,104459.66275162883,59875.0
5,38653.697166563274,75000.0
5,38653.697166563274,75000.0
5,41597.46757281419,60000.0
5,98347.4675728142,118000.0
5,40459.66275162882,59875.0
5,39596.302833436726,67000.0
5,39555.48506980477,67750.0
5,103250.0,70000.0
5,103625.0,67000.0
5,103625.0,67000.0
5,39209.66275162882,69875.0
5,39209.66275162882,69875.0
5,103250.0,70000.0
5,40833.523296322644,66125.0
5,39682.03040804541,67000.0
5,104847.4675728142,66000.0
5,103709.66275162883,65875.0
5,103432.03040804541,69000.0
5,39305.48506980477,69750.0
5,39346.302833436726,69000.0
5,40583.523296322644,68125.0
5,39432.03040804541,69000.0
5,104597.4675728142,68000.0
5,103305.48506980477,69750.0
5,103346.30283343673,69000.0
5,103540.33724837117,68125.0
5,103040.33724837117,72125.0
5,41083.523296322644,64125.0
5,39932.03040804541,65000.0
5,39000.0,72000.0
5,39000.0,72000.0
5,105097.4675728142,64000.0
5,103959.66275162883,63875.0
5,103027.5324271858,72000.0
5,103125.0,71000.0
5,39125.0,71000.0
5,40915.33724837118,66125.0
5,39790.33724837118,66125.0
5,103817.96959195459,66125.0
5,103125.0,71000.0
5,39125.0,71000.0
5,40709.66275162882,57875.0
5,103791.47670367736,65875.0
5,105625.0,51000.0
5,101903.69716656327,81000.0
5,41625.0,51000.0
5,41625.0,51000.0
5,37875.0,81000.0
5,37875.0,81000.0
5,101903.69716656327,81000.0
5,33290.33724837118,118125.0
5,105555.48506980477,51750.0
5,105709.66275162883,49875.0
5,105709.66275162883,49875.0
5,42847.46757281419,50000.0
5,41709.66275162882,49875.0
5,97317.96959195459,118125.0
5,38000.0,80000.0
5,106597.4675728142,52000.0
5,105459.66275162883,51875.0
5,102000.0,80000.0
5,42597.46757281419,52000.0
5,41459.66275162882,51875.0
5,102000.0,80000.0
5,96903.69716656327,121000.0
5,101791.47670367736,81875.0
5,105959.66275162883,47875.0
5,37653.697166563274,83000.0
5,37653.697166563274,83000.0
5,43097.46757281419,48000.0
5,41959.66275162882,47875.0
5,101653.69716656327,83000.0
5,101682.03040804541,83000.0
5,106067.96959195459,48125.0
5,106067.96959195459,48125.0
5,97317.96959195459,118125.0
5,101790.33724837117,82125.0
5,105817.96959195459,50125.0
5,105817.96959195459,50125.0
5,41817.96959195459,50125.0
5,38915.33724837118,82125.0
5,37777.53242718581,82000.0
5,41817.96959195459,50125.0
5,40932.03040804541,57000.0
5,102305.48506980477,77750.0
5,106097.4675728142,56000.0
5,104959.66275162883,55875.0
5,102346.30283343673,77000.0
5,38346.302833436726,77000.0
5,38305.48506980477,77750.0
5,42165.33724837118,56125.0
5,41040.33724837118,56125.0
5,105067.96959195459,56125.0
5,105067.96959195459,56125.0
5,38250.0,78000.0
5,102459.66275162883,75875.0
5,38432.03040804541,77000.0
5,38432.03040804541,77000.0
5,104817.96959195459,58125.0
5,104817.96959195459,58125.0
5,40805.48506980477,57750.0
5,102125.0,79000.0
5,42415.33724837118,54125.0
5,41290.33724837118,54125.0
5,38055.48506980477,79750.0
5,105317.96959195459,54125.0
5,105317.96959195459,54125.0
5,38096.302833436726,79000.0
5,32903.697166563274,121000.0
5,41375.0,53000.0
5,41375.0,53000.0
5,102055.48506980477,79750.0
5,32903.697166563274,121000.0
5,98083.52329632264,120125.0
5,38209.66275162882,77875.0
5,41125.0,55000.0
5,106319.51493019523,55375.0
5,105153.69716656327,55000.0
5,103375.0,78000.0
5,102250.0,78000.0
5,47915.33724837118,10125.0
5,99067.96959195459,104125.0
5,32403.697166563277,125000.0
5,111375.0,5000.0
5,99346.30283343673,101000.0
5,99305.48506980477,101750.0
5,110817.96959195459,10125.0
5,34250.0,110000.0
5,96375.0,125000.0
5,111375.0,5000.0
5,110817.96959195459,10125.0
5,98041.47670367736,111875.0
5,99067.96959195459,104125.0
5,45432.03040804541,21000.0
5,45432.03040804541,21000.0
5,109459.66275162883,19875.0
5,34041.476703677356,111875.0
5,47346.302833436726,5000.0
5,47346.302833436726,5000.0
5,110290.33724837117,14125.0
5,96459.66275162883,123875.0
5,34067.96959195459,112125.0
5,110096.30283343673,15000.0
5,109459.66275162883,19875.0
5,98432.03040804541,109000.0
5,98067.96959195459,112125.0
5,46290.33724837118,14125.0
5,98777.5324271858,106000.0
5,98790.33724837117,106125.0
5,35583.523296322644,108125.0
5,46777.53242718581,10000.0
5,47415.33724837118,14125.0
5,47041.476703677356,7875.0
5,35346.302833436726,101000.0
5,35346.302833436726,101000.0
5,45875.0,17000.0
5,45875.0,17000.0
5,110096.30283343673,15000.0
5,35915.33724837118,106125.0
5,110932.03040804541,9000.0
5,97682.03040804541,115000.0
5,34903.697166563274,105000.0
5,34346.302833436726,109000.0
5,111096.30283343673,7000.0
5,111096.30283343673,7000.0
5,45540.33724837118,20125.0
5,35067.96959195459,104125.0
5,32250.0,126000.0
5,34903.697166563274,105000.0
5,109875.0,17000.0
5,109875.0,17000.0
5,99583.52329632264,108125.0
5,34777.53242718581,106000.0
5,97597.4675728142,124000.0
5,33569.51493019523,125375.0
5,112597.4675728142,4000.0
5,45291.476703677356,21875.0
5,45317.96959195459,22125.0
5,98932.03040804541,105000.0
5,100583.52329632264,100125.0
5,111459.66275162883,3875.0
5,46041.476703677356,15875.0
5,33709.66275162882,113875.0
5,99432.03040804541,101000.0
5,33682.03040804541,115000.0
5,47432.03040804541,5000.0
5,109305.48506980477,21750.0
5,109346.30283343673,21000.0
5,96250.0,126000.0
5,35432.03040804541,101000.0
5,35055.48506980477,103750.0
5,46067.96959195459,16125.0
5,48597.46757281419,4000.0
5,36583.523296322644,100125.0
5,47067.96959195459,8125.0
5,34250.0,110000.0
5,46932.03040804541,9000.0
5,34432.03040804541,109000.0
5,46932.03040804541,9000.0
5,96375.0,125000.0
5,36319.51493019523,103375.0
5,47319.51493019523,15375.0
5,46153.697166563274,15000.0
5,98182.03040804541,111000.0
5,109709.66275162883,17875.0
5,109709.66275162883,17875.0
5,48333.523296322644,6125.0
5,33625.0,115000.0
5,45709.66275162882,17875.0
5,99153.69716656327,103000.0
5,99153.69716656327,103000.0
5,112333.52329632264,6125.0
5,45709.66275162882,17875.0
5,111182.03040804541,7000.0
5,110182.03040804541,15000.0
5,34153.697166563274,111000.0
5,34153.697166563274,111000.0
5,47182.03040804541,7000.0
5,98182.03040804541,111000.0
5,111333.52329632264,14125.0
5,110903.69716656327,9000.0
5,33596.302833436726,115000.0
5,111290.33724837117,6125.0
5,109555.48506980477,19750.0
5,109596.30283343673,19000.0
5,97596.30283343673,115000.0
5,32250.0,126000.0
5,36375.0,102000.0
5,35250.0,102000.0
5,45541.476703677356,19875.0
5,100375.0,102000.0
5,99250.0,102000.0
5,97709.66275162883,113875.0
5,45625.0,19000.0
5,111709.66275162883,1875.0
5,34625.0,107000.0
5,100833.52329632264,98125.0
5,34540.33724837118,108125.0
5,44932.03040804541,25000.0
5,44932.03040804541,25000.0
5,99682.03040804541,99000.0
5,110653.69716656327,11000.0
5,112847.4675728142,2000.0
5,35653.697166563274,99000.0
5,97805.48506980477,113750.0
5,97846.30283343673,113000.0
5,46500.0,12000.0
5,108959.66275162883,23875.0
5,108959.66275162883,23875.0
5,110653.69716656327,11000.0
5,110527.5324271858,12000.0
5,98317.96959195459,110125.0
5,98625.0,107000.0
5,110000.0,16000.0
5,110000.0,16000.0
5,98625.0,107000.0
5,110540.33724837117,12125.0
5,33791.476703677356,113875.0
5,48847.46757281419,2000.0
5,34527.53242718581,108000.0
5,47709.66275162882,1875.0
5,33817.96959195459,114125.0
5,98540.33724837117,108125.0
5,32500.0,124000.0
5,99665.33724837117,108125.0
5,46653.697166563274,11000.0
5,45959.66275162882,15875.0
5,46653.697166563274,11000.0
5,47097.46757281419,16000.0
5,111817.96959195459,2125.0
5,111817.96959195459,2125.0
5,108846.30283343673,25000.0
5,111000.0,8000.0
5,36875.0,98000.0
5,35750.0,98000.0
5,47817.96959195459,2125.0
5,47791.476703677356,1875.0
5,100915.33724837117,98125.0
5,99790.33724837117,98125.0
5,98317.96959195459,110125.0
5,108875.0,25000.0
6,32790.33724837118,58125.0
6,93000.0,88000.0
6,36097.46757281419,40000.0
6,34959.66275162882,39875.0
6,94125.0,88000.0
6,90569.51493019523,117375.0
6,100125.0,40000.0
6,99000.0,40000.0
6,28959.662751628824,87875.0
6,28959.662751628824,87875.0
6,24709.662751628824,121875.0
6,35067.96959195459,40125.0
6,35067.96959195459,40125.0
6,24709.662751628824,121875.0
6,99096.30283343673,39000.0
6,89403.69716656327,117000.0
6,88750.0,122000.0
6,25375.0,117000.0
6,98817.96959195459,42125.0
6,98817.96959195459,42125.0
6,29055.485069804767,87750.0
6,34777.53242718581,42000.0
6,29096.302833436723,87000.0
6,34817.96959195459,42125.0
6,93055.48506980477,87750.0
6,93125.0,87000.0
6,34875.0,41000.0
6,88750.0,122000.0
6,100069.51493019523,41375.0
6,98903.69716656327,41000.0
6,99055.48506980477,39750.0
6,93915.33724837117,90125.0
6,99317.96959195459,38125.0
6,99317.96959195459,38125.0
6,28750.0,90000.0
6,35317.96959195459,38125.0
6,35317.96959195459,38125.0
6,28750.0,90000.0
6,92777.5324271858,90000.0
6,100569.51493019523,37375.0
6,99403.69716656327,37000.0
6,36569.51493019523,37375.0
6,35403.697166563274,37000.0
6,28875.0,89000.0
6,28875.0,89000.0
6,92875.0,89000.0
6,92875.0,89000.0
6,36319.51493019523,39375.0
6,35153.697166563274,39000.0
6,100333.52329632264,38125.0
6,99182.03040804541,39000.0
6,29432.03040804541,85000.0
6,29432.03040804541,85000.0
6,98317.96959195459,46125.0
6,98317.96959195459,46125.0
6,34277.53242718581,46000.0
6,93432.03040804541,85000.0
6,34317.96959195459,46125.0
6,93432.03040804541,85000.0
6,34375.0,45000.0
6,99569.51493019523,45375.0
6,98403.69716656327,45000.0
6,35569.51493019523,45375.0
6,93567.96959195459,84125.0
6,34125.0,47000.0
6,34125.0,47000.0
6,29527.53242718581,84000.0
6,99319.51493019523,47375.0
6,98153.69716656327,47000.0
6,29540.337248371176,84125.0
6,24791.47670367736,121875.0
6,24817.96959195459,122125.0
6,35347.46757281419,46000.0
6,29209.662751628824,85875.0
6,34625.0,43000.0
6,34625.0,43000.0
6,99819.51493019523,43375.0
6,98653.69716656327,43000.0
6,93209.66275162883,85875.0
6,93209.66275162883,85875.0
6,35847.46757281419,42000.0
6,93346.30283343673,85000.0
6,93346.30283343673,85000.0
6,34459.66275162882,43875.0
6,29291.47670367736,85875.0
6,29317.96959195459,86125.0
6,99625.0,44000.0
6,25305.485069804767,117750.0
6,98500.0,44000.0
6,35625.0,44000.0
6,28096.302833436723,95000.0
6,88596.30283343673,123000.0
6,89500.0,116000.0
6,36317.96959195459,30125.0
6,36317.96959195459,30125.0
6,100291.47670367736,29875.0
6,92055.48506980477,95750.0
6,92096.30283343673,95000.0
6,100346.30283343673,29000.0
6,28055.485069804767,95750.0
6,88596.30283343673,123000.0
6,100403.69716656327,29000.0
6,37569.51493019523,29375.0
6,36403.697166563274,29000.0
6,101583.52329632264,28125.0
6,89500.0,116000.0
6,100153.69716656327,31000.0
6,92209.66275162883,93875.0
6,24555.485069804767,123750.0
6,37319.51493019523,31375.0
6,36153.697166563274,31000.0
6,24596.302833436723,123000.0
6,28182.03040804541,95000.0
6,28182.03040804541,95000.0
6,101375.0,30000.0
6,100653.69716656327,27000.0
6,91875.0,97000.0
6,91875.0,97000.0
6,37819.51493019523,27375.0
6,36653.697166563274,27000.0
6,27805.485069804767,97750.0
6,27846.302833436723,97000.0
6,101875.0,26000.0
6,100750.0,26000.0
6,37875.0,26000.0
6,36750.0,26000.0
6,92000.0,96000.0
6,26625.0,116000.0
6,100500.0,28000.0
6,27959.662751628824,95875.0
6,27959.662751628824,95875.0
6,37625.0,28000.0
6,36500.0,28000.0
6,92000.0,96000.0
6,100555.48506980477,27750.0
6,25500.0,116000.0
6,101665.33724837117,28125.0
6,35625.0,35000.0
6,100819.51493019523,35375.0
6,99653.69716656327,35000.0
6,28527.53242718581,92000.0
6,28540.337248371176,92125.0
6,36819.51493019523,35375.0
6,92567.96959195459,92125.0
6,92541.47670367736,91875.0
6,35709.66275162882,33875.0
6,100875.0,34000.0
6,99750.0,34000.0
6,36875.0,34000.0
6,28653.697166563277,91000.0
6,92653.69716656327,91000.0
6,100625.0,36000.0
6,99500.0,36000.0
6,93819.51493019523,91375.0
6,28653.697166563277,91000.0
6,36625.0,36000.0
6,35500.0,36000.0
6,35959.66275162882,31875.0
6,28291.47670367736,93875.0
6,28317.96959195459,94125.0
6,101125.0,32000.0
6,100000.0,32000.0
6,92291.47670367736,93875.0
6,92317.96959195459,94125.0
6,37125.0,32000.0
6,36067.96959195459,32125.0
6,100055.48506980477,31750.0
6,92432.03040804541,93000.0
6,35817.96959195459,34125.0
6,92432.03040804541,93000.0
6,99846.30283343673,33000.0
6,99846.30283343673,33000.0
6,29583.52329632264,92125.0
6,28432.03040804541,93000.0
6,37069.51493019523,33375.0
6,88846.30283343673,121000.0
6,97415.33724837117,62125.0
6,96290.33724837117,62125.0
6,30777.53242718581,74000.0
6,30790.337248371176,74125.0
6,25182.03040804541,119000.0
6,32290.33724837118,62125.0
6,32277.53242718581,62000.0
6,94777.5324271858,74000.0
6,94790.33724837117,74125.0
6,89040.33724837117,120125.0
6,96375.0,61000.0
6,96375.0,61000.0
6,32375.0,61000.0
6,32375.0,61000.0
6,89027.5324271858,120000.0
6,32069.514930195233,73375.0
6,32096.302833436723,63000.0
6,32096.302833436723,63000.0
6,96125.0,63000.0
6,96125.0,63000.0
6,94903.69716656327,73000.0
6,96069.51493019523,73375.0
6,30875.0,73000.0
6,89182.03040804541,119000.0
6,33333.523296322644,62125.0
6,32182.030408045408,63000.0
6,25040.337248371176,120125.0
6,26333.52329632264,118125.0
6,25027.53242718581,120000.0
6,30567.96959195459,76125.0
6,96625.0,59000.0
6,96625.0,59000.0
6,94541.47670367736,75875.0
6,32625.0,59000.0
6,32625.0,59000.0
6,94567.96959195459,76125.0
6,30541.47670367736,75875.0
6,96709.66275162883,57875.0
6,96709.66275162883,57875.0
6,94682.03040804541,75000.0
6,94682.03040804541,75000.0
6,97597.4675728142,60000.0
6,96459.66275162883,59875.0
6,30653.697166563277,75000.0
6,30653.697166563277,75000.0
6,33597.46757281419,60000.0
6,90347.4675728142,118000.0
6,32459.66275162882,59875.0
6,31596.302833436723,67000.0
6,31555.485069804767,67750.0
6,95250.0,70000.0
6,95625.0,67000.0
6,95625.0,67000.0
6,31209.662751628824,69875.0
6,31209.662751628824,69875.0
6,95250.0,70000.0
6,32833.523296322644,66125.0
6,31682.03040804541,67000.0
6,96847.4675728142,66000.0
6,95709.66275162883,65875.0
6,95432.03040804541,69000.0
6,31305.485069804767,69750.0
6,31346.302833436723,69000.0
6,32583.523296322644,68125.0
6,31432.03040804541,69000.0
6,96597.4675728142,68000.0
6,95305.48506980477,69750.0
6,95346.30283343673,69000.0
6,95540.33724837117,68125.0
6,95040.33724837117,72125.0
6,33083.523296322644,64125.0
6,31932.03040804541,65000.0
6,31000.0,72000.0
6,31000.0,72000.0
6,97097.4675728142,64000.0
6,95959.66275162883,63875.0
6,95027.5324271858,72000.0
6,95125.0,71000.0
6,31125.0,71000.0
6,32915.33724837118,66125.0
6,31790.337248371176,66125.0
6,95817.96959195459,66125.0
6,95125.0,71000.0
6,31125.0,71000.0
6,32709.66275162882,57875.0
6,95791.47670367736,65875.0
6,97625.0,51000.0
6,93903.69716656327,81000.0
6,33625.0,51000.0
6,33625.0,51000.0
6,29875.0,81000.0
6,29875.0,81000.0
6,93903.69716656327,81000.0
6,25290.337248371176,118125.0
6,97555.48506980477,51750.0
6,97709.66275162883,49875.0
6,97709.66275162883,49875.0
6,34847.46757281419,50000.0
6,33709.66275162882,49875.0
6,89317.96959195459,118125.0
6,30000.0,80000.0
6,98597.4675728142,52000.0
6,97459.66275162883,51875.0
6,94000.0,80000.0
6,34597.46757281419,52000.0
6,33459.66275162882,51875.0
6,94000.0,80000.0
6,88903.69716656327,121000.0
6,93791.47670367736,81875.0
6,97959.66275162883,47875.0
6,29653.697166563277,83000.0
6,29653.697166563277,83000.0
6,35097.46757281419,48000.0
6,33959.66275162882,47875.0
6,93653.69716656327,83000.0
6,93682.03040804541,83000.0
6,98067.96959195459,48125.0
6,98067.96959195459,48125.0
6,89317.96959195459,118125.0
6,93790.33724837117,82125.0
6,97817.96959195459,50125.0
6,97817.96959195459,50125.0
6,33817.96959195459,50125.0
6,30915.337248371176,82125.0
6,29777.53242718581,82000.0
6,33817.96959195459,50125.0
6,32932.03040804541,57000.0
6,94305.48506980477,77750.0
6,98097.4675728142,56000.0
6,96959.66275162883,55875.0
6,94346.30283343673,77000.0
6,30346.302833436723,77000.0
6,30305.485069804767,77750.0
6,34165.33724837118,56125.0
6,33040.33724837118,56125.0
6,97067.96959195459,56125.0
6,97067.96959195459,56125.0
6,30250.0,78000.0
6,94459.66275162883,75875.0
6,30432.03040804541,77000.0
6,30432.03040804541,77000.0
6,96817.96959195459,58125.0
6,96817.96959195459,58125.0
6,32805.48506980477,57750.0
6,94125.0,79000.0
6,34415.33724837118,54125.0
6,33290.33724837118,54125.0
6,30055.485069804767,79750.0
6,97317.96959195459,54125.0
6,97317.96959195459,54125.0
6,30096.302833436723,79000.0
6,24903.697166563277,121000.0
6,33375.0,53000.0
6,33375.0,53000.0
6,94055.48506980477,79750.0
6,24903.697166563277,121000.0
6,90083.52329632264,120125.0
6,30209.662751628824,77875.0
6,33125.0,55000.0
6,98319.51493019523,55375.0
6,97153.69716656327,55000.0
6,95375.0,78000.0
6,94250.0,78000.0
6,39915.33724837118,10125.0
6,91067.96959195459,104125.0
6,24403.697166563277,125000.0
6,103375.0,5000.0
6,91346.30283343673,101000.0
6,91305.48506980477,101750.0
6,102817.96959195459,10125.0
6,26250.0,110000.0
6,88375.0,125000.0
6,103375.0,5000.0
6,102817.96959195459,10125.0
6,90041.47670367736,111875.0
6,91067.96959195459,104125.0
6,37432.03040804541,21000.0
6,37432.03040804541,21000.0
6,101459.66275162883,19875.0
6,26041.47670367736,111875.0
6,39346.302833436726,5000.0
6,39346.302833436726,5000.0
6,102290.33724837117,14125.0
6,88459.66275162883,123875.0
6,26067.96959195459,112125.0
6,102096.30283343673,15000.0
6,101459.66275162883,19875.0
6,90432.03040804541,109000.0
6,90067.96959195459,112125.0
6,38290.33724837118,14125.0
6,90777.5324271858,106000.0
6,90790.33724837117,106125.0
6,27583.52329632264,108125.0
6,38777.53242718581,10000.0
6,39415.33724837118,14125.0
6,39041.476703677356,7875.0
6,27346.302833436723,101000.0
6,27346.302833436723,101000.0
6,37875.0,17000.0
6,37875.0,17000.0
6,102096.30283343673,15000.0
6,27915.337248371176,106125.0
6,102932.03040804541,9000.0
6,89682.03040804541,115000.0
6,26903.697166563277,105000.0
6,26346.302833436723,109000.0
6,103096.30283343673,7000.0
6,103096.30283343673,7000.0
6,37540.33724837118,20125.0
6,27067.96959195459,104125.0
6,24250.0,126000.0
6,26903.697166563277,105000.0
6,101875.0,17000.0
6,101875.0,17000.0
6,91583.52329632264,108125.0
6,26777.53242718581,106000.0
6,89597.4675728142,124000.0
6,25569.514930195233,125375.0
6,104597.4675728142,4000.0
6,37291.476703677356,21875.0
6,37317.96959195459,22125.0
6,90932.03040804541,105000.0
6,92583.52329632264,100125.0
6,103459.66275162883,3875.0
6,38041.476703677356,15875.0
6,25709.662751628824,113875.0
6,91432.03040804541,101000.0
6,25682.03040804541,115000.0
6,39432.03040804541,5000.0
6,101305.48506980477,21750.0
6,101346.30283343673,21000.0
6,88250.0,126000.0
6,27432.03040804541,101000.0
6,27055.485069804767,103750.0
6,38067.96959195459,16125.0
6,40597.46757281419,4000.0
6,28583.52329632264,100125.0
6,39067.96959195459,8125.0
6,26250.0,110000.0
6,38932.03040804541,9000.0
6,26432.03040804541,109000.0
6,38932.03040804541,9000.0
6,88375.0,125000.0
6,28319.514930195233,103375.0
6,39319.51493019523,15375.0
6,38153.697166563274,15000.0
6,90182.03040804541,111000.0
6,101709.66275162883,17875.0
6,101709.66275162883,17875.0
6,40333.523296322644,6125.0
6,25625.0,115000.0
